application_id,company_name,industry,loan_purpose,annual_revenue,loan_amount_requested,loan_to_revenue_ratio,years_in_business,num_employees,credit_score,debt_to_income_ratio,monthly_cash_flow,existing_loans,late_payments_12m,avg_daily_transactions,transaction_volatility,max_overdraft_30d,risk_tier,default_probability,default,application_date
APP-000143,"Morgan, Thomas and Payne",Agriculture,Business Expansion,1065550.86,53513.33,0.0502,11.9,57,716,0.8068,11265.63,0,1,46.95,0.5926,0.0,BB,0.7643,1,2025-10-01
APP-000144,Cardenas Group,Media,Debt Consolidation,2080799.85,22237.12,0.0107,3.0,14,695,0.4618,36414.12,1,0,26.29,0.7057,185.38,A,0.4295,1,2026-01-23
APP-000145,Mathis-Santana,Energy,Working Capital,939542.21,88599.0,0.0943,12.0,22,628,0.2692,8418.81,1,1,10.59,0.6129,0.0,BBB,0.7419,1,2026-03-18
APP-000146,"Bowers, Perez and Barajas",Manufacturing,Equipment Purchase,108303.3,26306.44,0.2429,12.7,160,825,0.1803,1592.57,0,0,63.22,0.6257,162.76,AAA,0.2043,0,2026-03-19
APP-000147,Castro-Green,Real Estate,Working Capital,879910.75,23860.0,0.0271,7.8,1,682,0.09,9497.35,1,1,7.93,0.3012,0.0,A,0.2611,0,2025-04-24
APP-000148,Smith LLC,Retail,Research & Development,104456.38,389116.96,3.7252,8.9,67,636,0.1333,1665.43,1,0,6.37,0.5184,0.0,BBB,0.7984,0,2026-02-15
APP-000149,"Ryan, Terry and Peterson",Real Estate,Debt Consolidation,287845.54,56094.02,0.1949,9.4,12,813,0.3997,5793.28,2,2,3.96,0.1058,0.0,AA,0.5271,1,2025-09-12
APP-000150,Harris Group,Media,Research & Development,833243.05,475528.03,0.5707,8.9,67,551,0.1084,4741.03,0,2,7.59,0.2739,157.91,BB,0.9344,1,2026-01-19
APP-000151,"Williams, Williams and Grimes",Retail,Working Capital,386792.41,118042.16,0.3052,4.4,22,734,0.4408,2902.76,3,0,42.21,0.3598,0.0,AA,0.2948,0,2026-01-08
APP-000152,"Schultz, Barnes and Clark",Energy,Business Expansion,14248.57,529607.26,37.1692,9.4,69,744,0.2428,160.91,3,1,7.26,0.4107,179.09,AA,0.8452,1,2026-01-07
APP-000153,Price-Crawford,Real Estate,Real Estate,430337.26,28608.61,0.0665,4.6,65,640,0.5655,7632.22,1,0,28.22,0.3169,361.81,BBB,0.6259,1,2025-05-01
APP-000154,"Roth, Oliver and Mayer",Retail,Equipment Purchase,29668.8,7746.07,0.2611,1.4,14,718,0.4876,397.25,1,3,8.57,0.6238,0.0,A,0.908,1,2026-01-17
APP-000155,"Bailey, Allen and Esparza",Healthcare,Real Estate,1140827.18,819917.3,0.7187,3.4,6,724,0.1309,6756.46,0,1,5.71,0.2717,248.0,AA,0.2907,1,2026-03-20
APP-000156,Graham-Richard,Transportation,Working Capital,3411854.66,291509.62,0.0854,18.4,1,553,0.0297,63717.92,2,1,20.15,0.336,588.95,BB,0.8026,1,2025-12-27
APP-000157,Dalton and Sons,Transportation,Equipment Purchase,2463028.46,19006.04,0.0077,6.8,180,683,0.0821,20659.57,0,1,54.43,0.6853,0.0,A,0.3755,0,2025-11-03
APP-000158,Stone Inc,Retail,Working Capital,6825.14,54432.31,7.9753,7.1,13,660,0.5765,90.06,1,1,51.45,0.3628,0.0,BBB,0.9691,1,2026-03-27
APP-000159,Ellis Inc,Retail,Real Estate,51239.01,2189.99,0.0427,4.6,138,579,0.1026,220.64,0,1,52.88,0.1037,0.0,BB,0.6931,0,2025-10-22
APP-000160,Garner PLC,Manufacturing,Business Expansion,101890.34,152681.16,1.4985,8.4,37,716,0.401,1478.21,1,0,8.49,0.7233,0.0,AA,0.5241,0,2025-11-17
APP-000161,King-Rubio,Real Estate,Research & Development,1306438.3,108759.09,0.0832,15.2,4,742,0.4311,9847.37,1,0,51.07,0.3974,0.0,AA,0.2619,0,2025-07-22
APP-000162,"Davis, Donovan and Roberts",Energy,Research & Development,72004.77,11523.85,0.16,15.6,25,720,0.3268,689.46,1,1,34.93,0.5167,542.31,AA,0.4176,0,2025-07-08
APP-000163,Dominguez and Sons,Real Estate,Business Expansion,1839964.74,5726.13,0.0031,11.8,3,604,0.4398,35202.18,4,1,64.37,0.5037,49.86,BBB,0.8628,0,2026-02-08
APP-000164,Levy-Patel,Manufacturing,Working Capital,4514466.49,41517.87,0.0092,3.9,124,709,0.4298,61410.34,1,0,11.05,0.1101,0.0,AA,0.1956,0,2025-06-15
APP-000165,"Johnson, Long and Yates",Manufacturing,Business Expansion,958971.89,850141.15,0.8865,13.5,9,840,0.2602,10216.73,1,2,4.61,0.7969,0.0,AAA,0.742,1,2026-02-12
APP-000166,Bennett and Sons,Media,Real Estate,586740.9,12229.89,0.0208,11.1,185,750,0.1702,11653.57,0,1,55.23,0.2927,505.22,AAA,0.2324,0,2025-10-14
APP-000167,Stanley and Sons,Real Estate,Real Estate,6471715.84,616146.86,0.0952,10.8,72,609,0.6152,117370.5,3,0,25.57,0.2939,0.0,BBB,0.7686,1,2025-06-02
APP-000168,"Norton, Monroe and Wallace",Agriculture,Business Expansion,44265.99,98510.05,2.2254,0.0,66,769,0.1596,340.28,2,1,26.81,0.4255,0.0,AAA,0.7369,1,2025-09-23
APP-000169,"Nelson, French and Lawrence",Media,Working Capital,513781.08,45928.39,0.0894,5.4,1,664,0.3044,4440.46,0,0,3.66,0.6588,0.0,A,0.4399,1,2025-11-29
APP-000170,Lee Group,Technology,Research & Development,175320.08,146172.72,0.8337,5.6,8,651,0.264,1159.81,2,0,2.95,0.4944,0.0,A,0.5051,1,2025-08-28
APP-000171,Hernandez-Pitts,Technology,Debt Consolidation,327679.59,53055.85,0.1619,8.9,5,850,0.4341,3039.03,1,0,114.3,0.502,0.0,AA,0.3084,0,2025-07-07
APP-000172,"Parrish, Wagner and Herrera",Retail,Equipment Purchase,232702.12,10132.06,0.0435,5.9,9,744,0.4333,2867.64,2,1,15.29,0.3298,0.0,AA,0.4257,0,2025-08-31
APP-000173,"Sparks, Flores and Smith",Healthcare,Research & Development,3644986.83,93287.06,0.0256,6.8,2,656,0.3772,37796.89,1,1,8.1,0.228,0.0,A,0.5597,1,2025-10-21
APP-000174,Miller LLC,Media,Equipment Purchase,105863.27,351367.45,3.3191,2.5,26,697,0.5095,1845.42,0,1,30.22,0.2748,0.33,A,0.8405,0,2025-05-04
APP-000175,"Wells, Maynard and Turner",Healthcare,Research & Development,239039.25,57148.68,0.2391,10.7,5,778,0.145,4664.21,0,0,10.42,0.7359,0.0,AAA,0.2151,0,2025-11-06
APP-000176,"Wiggins, Miller and Welch",Agriculture,Equipment Purchase,102151.7,480463.56,4.7034,5.0,8,716,0.2333,1294.91,3,0,6.62,0.1244,0.0,AA,0.5839,1,2025-05-02
APP-000177,Coleman-Shea,Energy,Equipment Purchase,248974.3,15674.02,0.063,9.4,10,676,0.1838,4363.05,2,1,6.49,0.5742,0.0,A,0.4445,0,2025-09-14
APP-000178,Adkins Inc,Manufacturing,Debt Consolidation,123009.44,54378.15,0.4421,7.2,42,802,0.303,1056.85,2,4,24.43,0.2971,0.0,AA,0.8636,1,2026-02-02
APP-000179,"Holmes, Ryan and Johnson",Retail,Real Estate,3212362.86,33232.82,0.0103,13.2,9,592,0.2046,63103.15,0,0,6.33,0.214,0.0,BB,0.5344,1,2025-05-03
APP-000180,Moore Group,Energy,Research & Development,396171.92,192165.26,0.4851,10.4,73,548,0.1774,7047.95,1,0,23.73,0.2487,0.0,B,0.7748,1,2026-01-09
APP-000181,Page-Mejia,Media,Debt Consolidation,2854431.13,28591.57,0.01,6.8,125,770,0.1422,17597.14,2,1,15.5,0.5173,0.0,AAA,0.2852,1,2025-11-05
APP-000182,Schneider-Parker,Energy,Debt Consolidation,565625.16,80798.66,0.1428,3.0,352,657,0.318,10825.94,1,0,45.15,0.6786,0.0,A,0.5181,1,2026-04-08
APP-000183,Erickson PLC,Manufacturing,Equipment Purchase,46147.25,1357491.21,29.4165,20.1,29,801,0.313,420.21,3,1,5.8,0.3433,27.1,AA,0.8556,1,2025-12-22
APP-000184,"Henry, Rodriguez and Carter",Energy,Debt Consolidation,21139.9,29534.46,1.3971,6.8,1,566,0.264,215.82,2,0,14.46,0.4267,0.0,BB,0.868,1,2025-06-02
APP-000185,"Morrow, Hartman and Hoover",Real Estate,Real Estate,145635.37,33430.33,0.2295,1.5,33,718,0.5816,686.09,1,0,142.19,0.5595,0.0,BBB,0.5084,0,2025-08-25
APP-000186,Jackson-Kane,Transportation,Research & Development,222994.32,124383.01,0.5578,8.9,58,602,0.2182,2427.69,3,0,2.59,0.1741,0.0,BBB,0.5526,1,2025-12-20
APP-000187,Arellano LLC,Agriculture,Real Estate,4478024.84,36341.27,0.0081,14.4,3,666,0.1478,84286.15,1,1,15.0,0.7707,1086.58,A,0.6498,0,2026-01-12
APP-000188,"Best, Lopez and Anderson",Healthcare,Equipment Purchase,694208.92,101357.97,0.146,11.5,64,578,0.323,4586.83,3,0,34.92,0.7405,929.63,BB,0.8371,1,2025-07-19
APP-000189,Jones-Trevino,Media,Equipment Purchase,8935.58,21200.32,2.3726,8.7,95,534,0.2461,178.23,2,1,36.0,0.5225,0.0,B,0.9799,1,2026-02-20
APP-000190,Carson Inc,Retail,Research & Development,1074110.51,39155.32,0.0365,2.2,189,622,0.2038,20550.68,0,0,12.48,0.1702,541.94,BBB,0.4177,0,2025-11-01
APP-000191,Becker and Sons,Retail,Working Capital,168194.62,51055.46,0.3035,4.9,1,719,0.2626,781.13,1,1,75.06,0.1282,0.0,AA,0.2755,0,2026-01-23
APP-000192,Scott-Tucker,Technology,Business Expansion,480533.04,192934.39,0.4015,10.2,17,756,0.1378,8668.52,1,0,10.99,0.6721,0.0,AAA,0.2094,1,2025-12-04
APP-000193,Perry-Jordan,Transportation,Debt Consolidation,8342.16,34124.36,4.0906,4.9,55,734,0.5215,57.19,3,0,1.88,0.2877,0.0,A,0.7581,1,2026-03-02
APP-000194,Owens and Sons,Transportation,Real Estate,202835.91,10864.86,0.0536,8.8,4,672,0.1674,2235.6,1,3,9.46,0.2094,0.0,A,0.7027,1,2025-05-21
APP-000195,Atkinson LLC,Media,Working Capital,40393.44,3870.05,0.0958,12.5,2,751,0.5655,390.66,2,3,3.06,0.6457,852.92,BBB,0.896,1,2025-04-17
APP-000196,Smith Group,Energy,Real Estate,65865.31,229139.27,3.4789,4.6,244,618,0.4429,1023.69,2,1,92.13,0.5846,490.86,BBB,0.9705,1,2025-09-16
APP-000197,"Jackson, Adkins and Sanchez",Retail,Working Capital,780353.3,133282.69,0.1708,3.1,4,612,0.4769,10380.59,0,0,135.83,0.5647,0.0,BBB,0.7836,1,2025-05-08
APP-000198,Green and Sons,Technology,Business Expansion,640126.41,18092.98,0.0283,12.7,15,680,0.6326,4195.83,1,1,43.46,0.7302,0.0,BBB,0.7767,1,2025-09-03
APP-000199,Steele and Sons,Retail,Working Capital,922866.33,807943.85,0.8755,8.7,5,609,0.104,14074.57,1,0,64.89,0.1661,0.0,BBB,0.469,0,2025-04-17
APP-000200,"Willis, Schmidt and Bell",Agriculture,Real Estate,96724.41,457331.69,4.7282,9.4,20,802,0.2442,1775.14,3,1,14.87,0.525,0.0,AAA,0.8503,1,2026-03-14
APP-000201,"White, Mccarty and Mata",Agriculture,Working Capital,251255.73,99412.71,0.3957,4.9,5,677,0.2037,3863.09,1,0,3.93,0.5427,431.96,A,0.3068,0,2026-02-05
APP-000202,Patrick-Martinez,Transportation,Working Capital,3511132.82,117502.03,0.0335,12.1,10,679,0.5779,50742.07,1,0,3.53,0.7744,325.51,BBB,0.5923,1,2025-08-14
APP-000203,Perry LLC,Agriculture,Debt Consolidation,80289.44,122119.04,1.521,8.4,386,774,0.4716,672.17,1,2,19.7,0.6112,0.0,A,0.8521,1,2025-06-08
APP-000204,Green-Zhang,Real Estate,Real Estate,28806.37,47412.99,1.6459,7.3,4,720,0.5725,444.42,2,0,68.72,0.7543,64.17,BBB,0.6772,1,2025-05-30
APP-000205,"Thomas, Alexander and Chandler",Agriculture,Real Estate,370982.83,13772.35,0.0371,9.7,1,665,0.1619,4023.33,0,1,10.11,0.3711,0.0,A,0.4043,0,2025-07-02
APP-000206,Brown-Griffin,Transportation,Working Capital,154545.01,26544.46,0.1718,8.9,1,712,0.1313,970.6,1,1,7.21,0.141,0.0,AA,0.1896,0,2025-08-08
APP-000207,Perry-Blair,Transportation,Equipment Purchase,676811.49,18259.41,0.027,13.1,1,768,0.1739,4438.41,0,0,9.0,0.517,1403.12,AAA,0.2402,0,2025-12-03
APP-000208,Burgess Group,Manufacturing,Debt Consolidation,4901027.8,140735.92,0.0287,9.6,46,676,0.122,23711.62,1,2,8.9,0.4369,0.0,A,0.5419,0,2025-08-03
APP-000209,Lang-White,Retail,Equipment Purchase,114706.5,24726.95,0.2156,6.0,2,839,0.14,1324.05,0,2,11.8,0.3472,0.0,AAA,0.4334,0,2025-08-26
APP-000210,Foley-Soto,Healthcare,Research & Development,1075608.01,142228.58,0.1322,13.5,47,717,0.4604,14728.8,0,0,5.61,0.5231,0.0,A,0.325,0,2025-11-13
APP-000211,Owens Group,Retail,Equipment Purchase,1777653.78,26311.21,0.0148,2.3,16,671,0.1856,22567.54,1,1,11.47,0.454,36.91,A,0.4608,0,2025-10-19
APP-000212,Mata-Walker,Real Estate,Debt Consolidation,3358186.46,8061.96,0.0024,8.9,9,723,0.2579,18312.61,0,0,45.65,0.1863,0.0,AA,0.1313,0,2026-02-26
APP-000213,Mooney Group,Finance,Working Capital,837620.64,479032.68,0.5719,8.7,1,653,0.0809,3825.2,1,0,14.54,0.7697,0.0,A,0.4209,0,2025-12-11
APP-000214,White-Carter,Energy,Research & Development,69624.5,285010.94,4.0935,0.0,68,653,0.1863,374.5,1,2,19.14,0.712,0.0,A,0.9854,1,2026-01-20
APP-000215,"Ferguson, Clark and Bennett",Retail,Business Expansion,20856.24,4352.67,0.2087,0.0,33,632,0.2697,107.62,1,0,26.63,0.484,0.0,BBB,0.7309,1,2025-09-08
APP-000216,"Beasley, Macdonald and Howard",Energy,Equipment Purchase,64130.18,27389.04,0.4271,16.1,189,633,0.365,439.78,2,0,128.73,0.6196,219.12,BBB,0.6477,0,2025-07-05
APP-000217,Anderson PLC,Transportation,Real Estate,17278.39,540262.97,31.2681,10.2,11,729,0.4506,192.68,2,0,10.89,0.4474,663.27,A,0.8281,1,2026-03-08
APP-000218,Henderson Group,Retail,Real Estate,1592930.36,1441006.2,0.9046,8.6,84,670,0.0675,11848.6,0,2,21.15,0.5179,0.0,A,0.6659,1,2025-09-21
APP-000219,Oconnell-Crosby,Media,Research & Development,840348.07,19461.17,0.0232,9.0,486,578,0.3755,9474.92,1,0,76.05,0.2203,0.0,BB,0.724,1,2026-03-29
APP-000220,"Mcmahon, Campbell and Walsh",Media,Real Estate,105028.46,6508.3,0.062,0.2,41,786,0.2418,2182.75,1,1,24.51,0.2618,0.0,AAA,0.4873,1,2025-08-07
APP-000221,Dean-Mclean,Technology,Equipment Purchase,171488.29,18281.61,0.1066,6.2,5,680,0.3564,1313.86,3,2,3.7,0.7759,0.0,A,0.797,1,2025-11-07
APP-000222,Spence Group,Energy,Real Estate,4825986.48,4149.97,0.0009,12.5,5,570,0.3935,52709.86,1,2,43.12,0.6259,0.0,BB,0.9664,1,2025-07-07
APP-000223,"Jackson, Munoz and Allison",Agriculture,Debt Consolidation,21668.7,11259.08,0.5196,2.2,11,678,0.222,400.4,2,2,41.15,0.3321,0.0,A,0.6659,1,2025-12-17
APP-000224,Park-Spears,Transportation,Working Capital,54572.77,9074.27,0.1663,8.1,68,759,0.1135,347.16,3,1,13.11,0.1375,0.0,AAA,0.1811,0,2025-11-20
APP-000225,Mercado-King,Energy,Real Estate,219384.05,16717.26,0.0762,13.2,5,707,0.1726,3944.19,2,2,199.29,0.3541,0.0,AA,0.4316,0,2026-03-25
APP-000226,Taylor-Williams,Energy,Equipment Purchase,284393.89,17062.17,0.06,3.4,89,685,0.394,3048.33,0,0,9.68,0.481,0.0,A,0.3503,0,2025-05-01
APP-000227,Olsen and Sons,Energy,Research & Development,28665.86,1908588.22,66.5805,1.7,27,462,0.1689,403.89,1,1,11.45,0.6742,0.0,B,0.999,1,2026-01-14
APP-000228,"Cruz, Lane and Price",Transportation,Working Capital,16143.33,49857.01,3.0884,6.6,2,686,0.423,67.32,3,0,13.35,0.1473,0.0,A,0.5963,0,2025-05-25
APP-000229,Holloway-Cortez,Agriculture,Business Expansion,60457.93,201026.65,3.3251,7.1,131,505,0.1821,595.76,2,2,12.83,0.6446,0.0,B,0.9968,1,2025-09-19
APP-000230,Johnson Ltd,Media,Debt Consolidation,842530.06,25744.13,0.0306,7.9,54,614,0.3585,8247.39,1,0,11.55,0.2688,35.31,BBB,0.5688,1,2025-05-04
APP-000231,Brooks-Williams,Technology,Business Expansion,12808.48,236573.8,18.4701,10.4,16,533,0.1028,117.0,1,1,14.49,0.5444,36.57,B,0.9919,1,2025-05-14
APP-000232,Buchanan-Rush,Energy,Working Capital,1167064.97,32253.42,0.0276,5.7,211,615,0.2272,23045.56,3,0,21.51,0.3023,0.0,BBB,0.4843,1,2025-08-15
APP-000233,Wang Inc,Finance,Business Expansion,38771.26,61357.54,1.5826,8.8,4,608,0.2209,515.04,0,0,30.58,0.3895,160.09,BBB,0.7181,0,2025-11-26
APP-000234,"Baird, Garcia and Roberts",Energy,Equipment Purchase,338300.12,89674.54,0.2651,10.1,144,724,0.28,3341.23,1,0,11.41,0.7566,0.0,AA,0.301,0,2025-12-21
APP-000235,Fernandez LLC,Transportation,Equipment Purchase,4703334.04,433772.85,0.0922,10.4,128,663,0.3234,49551.47,0,0,29.36,0.2662,514.72,A,0.3108,0,2025-10-18
APP-000236,"Callahan, Nguyen and Ramirez",Energy,Equipment Purchase,61673.6,125552.88,2.0358,15.0,12,641,0.4039,959.92,0,1,44.75,0.139,0.0,BBB,0.8102,1,2025-09-05
APP-000237,Martin-Quinn,Manufacturing,Business Expansion,103986.81,55927.0,0.5378,7.0,32,643,0.2356,1966.18,2,0,104.96,0.7415,0.0,BBB,0.5743,1,2025-08-11
APP-000238,Simpson-Sanchez,Technology,Research & Development,100836.65,4891.23,0.0485,14.0,31,756,0.3244,1132.35,2,1,23.94,0.7367,0.0,AA,0.4846,0,2025-07-06
APP-000239,Bailey-Reyes,Technology,Equipment Purchase,149903.83,173828.36,1.1596,13.3,12,772,0.1433,752.68,2,1,59.96,0.5443,691.89,AAA,0.4167,0,2025-12-15
APP-000240,"Hernandez, Moore and Navarro",Healthcare,Research & Development,119514.89,136281.71,1.1403,3.3,21,670,0.5209,1906.82,1,0,51.91,0.2442,20.03,A,0.5618,0,2026-03-19
APP-000241,"Mitchell, Walker and Evans",Technology,Working Capital,1993424.62,592464.98,0.2972,2.1,1,694,0.3759,29850.36,0,1,47.67,0.3295,0.0,A,0.4833,0,2025-12-27
APP-000242,Mcdaniel LLC,Technology,Debt Consolidation,134061.16,48221.88,0.3597,0.0,13,647,0.392,928.37,3,0,5.59,0.129,0.0,BBB,0.6478,1,2026-01-20
APP-000243,"Lowe, Alvarado and Reyes",Retail,Working Capital,1005568.92,189711.45,0.1887,12.4,11,727,0.2464,13113.81,2,0,9.93,0.532,0.0,AA,0.2095,0,2025-08-09
APP-000244,Simpson-Wright,Healthcare,Debt Consolidation,516053.79,701461.89,1.3593,8.6,1,578,0.2105,6616.78,0,1,28.68,0.1595,0.0,BB,0.864,1,2025-12-18
APP-000245,Sanders-Jones,Transportation,Research & Development,15087.68,204808.82,13.5746,5.6,1,521,0.3775,294.34,0,1,14.58,0.4395,1796.08,B,0.9981,1,2025-11-28
APP-000246,Cooper-Walsh,Real Estate,Working Capital,28746.84,23984.16,0.8343,11.0,4,463,0.2295,137.25,0,1,24.5,0.1316,0.0,B,0.9799,1,2025-06-02
APP-000247,Rodriguez Inc,Media,Research & Development,156103.21,193955.59,1.2425,0.1,13,675,0.3819,909.29,6,1,8.88,0.4374,0.0,A,0.8485,1,2026-02-09
APP-000248,"Dixon, Smith and Collins",Finance,Equipment Purchase,1244062.8,1633676.34,1.3132,6.9,81,678,0.1173,16778.64,1,0,13.26,0.7746,0.0,A,0.4214,0,2026-02-12
APP-000249,"Grant, Gutierrez and King",Media,Business Expansion,708309.15,117354.39,0.1657,5.3,32,689,0.2432,13567.06,1,0,46.54,0.2413,0.0,A,0.1807,0,2025-10-31
APP-000250,"Malone, Carter and Hernandez",Media,Research & Development,41008.52,8216.25,0.2004,13.3,11,725,0.1321,271.99,1,0,2.7,0.2425,0.0,AA,0.1089,0,2025-09-28
APP-000251,Woods and Sons,Energy,Research & Development,213756.71,67487.81,0.3157,8.2,15,675,0.1391,4223.1,3,1,23.61,0.3325,0.0,A,0.3623,0,2025-12-28
APP-000252,Davis Group,Healthcare,Debt Consolidation,1621284.62,226225.32,0.1395,12.1,123,667,0.1066,18496.99,1,1,12.27,0.3284,0.0,A,0.3506,0,2025-04-20
APP-000253,Beasley-Reed,Retail,Business Expansion,50593.57,3515.67,0.0695,18.6,3,612,0.4051,259.2,2,1,3.74,0.3935,0.0,BBB,0.8065,1,2025-04-17
APP-000254,Edwards and Sons,Manufacturing,Research & Development,272087.12,56187.38,0.2065,8.0,76,765,0.4383,4386.33,3,1,20.17,0.7767,0.0,AA,0.6096,1,2025-06-05
APP-000255,Montgomery Inc,Healthcare,Debt Consolidation,392068.77,96586.58,0.2464,13.6,7,686,0.1744,7984.12,1,1,21.85,0.3134,69.1,A,0.3172,1,2026-03-18
APP-000256,Bruce-Moore,Real Estate,Debt Consolidation,325910.4,125148.77,0.384,15.5,2,632,0.2057,6198.49,3,0,18.89,0.6043,101.86,BBB,0.5269,1,2025-09-01
APP-000257,Fuller LLC,Real Estate,Business Expansion,363792.3,88905.23,0.2444,2.5,1,575,0.502,3875.65,3,3,280.81,0.2951,0.0,BB,0.9848,1,2025-07-23
APP-000258,Kim and Sons,Real Estate,Business Expansion,16420.28,125629.94,7.6509,11.0,1,625,0.3452,139.24,1,0,44.6,0.7367,832.17,BBB,0.9603,1,2025-09-05
APP-000259,"Patrick, Gibson and Riley",Transportation,Business Expansion,10735.66,97410.37,9.0735,8.2,1,724,0.5931,140.16,1,2,5.09,0.4807,0.0,BBB,0.9749,1,2025-08-30
APP-000260,Small-Campbell,Real Estate,Research & Development,1251438.54,52721.07,0.0421,14.4,193,631,0.3147,21775.33,1,1,20.6,0.2826,522.48,BBB,0.6465,1,2025-08-16
APP-000261,"Kaufman, Austin and Jones",Finance,Real Estate,20206.58,85031.07,4.2081,10.5,94,675,0.4036,326.0,1,1,13.72,0.7767,0.0,A,0.9442,1,2026-01-08
APP-000262,Jones and Sons,Agriculture,Research & Development,1319214.73,11138.18,0.0084,11.8,80,656,0.2148,21689.5,0,0,4.16,0.3209,0.0,A,0.2793,0,2025-11-21
APP-000263,Bradley LLC,Media,Debt Consolidation,38478.12,340806.98,8.8572,5.0,86,602,0.2233,549.8,0,1,90.84,0.2477,0.0,BBB,0.9677,1,2025-08-04
APP-000264,"Holmes, Sweeney and Ramirez",Transportation,Real Estate,1485426.46,25597.08,0.0172,7.3,3,776,0.226,21544.5,1,0,9.53,0.3878,0.0,AAA,0.1593,0,2025-06-09
APP-000265,Russell-Abbott,Manufacturing,Equipment Purchase,113610.77,63993.59,0.5633,1.5,1,552,0.132,1946.02,3,0,23.44,0.1069,0.0,BB,0.7576,1,2025-12-04
APP-000266,"Wagner, Lewis and Gaines",Healthcare,Equipment Purchase,225684.85,242292.71,1.0736,13.2,104,740,0.4766,4654.26,1,2,30.63,0.2923,0.0,A,0.7394,1,2025-08-21
APP-000267,Crawford-Horton,Retail,Real Estate,9956773.92,55767.36,0.0056,12.7,1,695,0.4384,92968.93,0,1,15.66,0.1933,0.0,A,0.3887,0,2025-06-21
APP-000268,Hess-Williams,Media,Research & Development,15587.31,282856.05,18.1466,5.0,39,705,0.3052,214.94,2,0,10.25,0.4045,394.2,AA,0.7545,1,2025-09-26
APP-000269,"Hall, Lewis and Butler",Real Estate,Business Expansion,691446.92,75787.74,0.1096,13.0,26,731,0.01,10095.76,0,0,13.38,0.3695,0.0,AA,0.0893,0,2025-07-29
APP-000270,"Potter, Jones and Banks",Real Estate,Working Capital,128841.5,15506.16,0.1204,10.6,4,745,0.3703,2535.33,0,2,75.97,0.1898,0.0,AA,0.5257,0,2025-08-02
APP-000271,"Boyd, Perez and Garcia",Retail,Equipment Purchase,6212807.7,21971.08,0.0035,7.4,18,747,0.2816,70090.28,3,1,18.76,0.4345,0.0,AA,0.3466,0,2025-11-27
APP-000272,"Hanson, Smith and Martin",Real Estate,Equipment Purchase,700957.37,69823.57,0.0996,14.3,9,755,0.2232,13080.98,2,0,54.37,0.2713,0.0,AAA,0.1372,0,2025-06-07
APP-000273,"Robinson, Patel and Clark",Manufacturing,Debt Consolidation,1275198.52,137012.71,0.1074,6.3,55,720,0.0813,6349.77,2,1,32.48,0.2306,101.82,AA,0.1859,1,2026-04-03
APP-000274,Boyd-Gibbs,Agriculture,Working Capital,8827839.05,5841.43,0.0007,13.7,54,703,0.4229,40697.57,3,1,8.42,0.1909,0.0,AA,0.3525,0,2026-02-24
APP-000275,Martin-Bailey,Retail,Research & Development,222808.89,212926.92,0.9556,8.5,43,710,0.2089,1137.12,2,1,6.08,0.5986,134.19,AA,0.4653,0,2025-09-12
APP-000276,Brown LLC,Transportation,Debt Consolidation,783562.86,24735.67,0.0316,10.1,10,633,0.3976,12190.01,2,0,25.26,0.3046,218.9,BBB,0.5138,0,2025-12-06
APP-000277,Sims-Hudson,Transportation,Research & Development,404541.19,55614.13,0.1375,9.6,41,665,0.371,8061.93,1,0,11.32,0.2007,274.91,A,0.3176,0,2025-04-09
APP-000278,"Mcfarland, Burgess and Sanchez",Transportation,Real Estate,254490.93,282331.22,1.1094,2.3,181,723,0.6259,2189.05,0,1,67.88,0.7941,588.47,BBB,0.8379,1,2026-03-31
APP-000279,Smith Group,Healthcare,Equipment Purchase,736157.63,588473.97,0.7994,2.5,2,743,0.2249,8344.87,1,3,29.08,0.277,155.99,AA,0.7477,0,2025-12-16
APP-000280,Webb-Crosby,Energy,Research & Development,1423498.79,13247.95,0.0093,15.0,34,747,0.5161,25456.99,1,0,8.2,0.1118,0.0,A,0.2234,0,2025-12-05
APP-000281,"Duffy, Buck and Bennett",Manufacturing,Research & Development,685980.63,33133.2,0.0483,4.6,32,612,0.2895,14033.31,1,0,15.11,0.6712,0.0,BBB,0.6832,1,2025-06-15
APP-000282,"Alexander, Mendez and Chambers",Real Estate,Real Estate,163157.23,81977.91,0.5024,2.1,4,825,0.134,3205.4,2,2,78.58,0.1495,0.0,AAA,0.4289,0,2025-06-29
APP-000283,Wilson-Atkinson,Agriculture,Equipment Purchase,28068.22,43306.55,1.5429,8.0,81,692,0.1421,399.65,2,0,9.65,0.6152,0.0,A,0.3415,0,2025-09-03
APP-000284,Martin-Williams,Agriculture,Equipment Purchase,115889.6,58400.78,0.5039,15.2,17,639,0.3016,1869.82,2,2,38.09,0.681,0.0,BBB,0.884,1,2025-10-10
APP-000285,Meyers-David,Transportation,Equipment Purchase,31832.04,2904.43,0.0912,9.9,1,747,0.5458,432.84,4,1,3.99,0.7404,0.0,A,0.6556,0,2025-11-03
APP-000286,"Williams, Diaz and Wilson",Manufacturing,Working Capital,279633.57,15280.59,0.0546,19.1,473,724,0.1128,4790.99,0,0,41.2,0.5973,0.0,AA,0.1529,0,2026-02-06
APP-000287,Campos-Anderson,Retail,Equipment Purchase,322708.92,9072.14,0.0281,1.8,60,756,0.1257,5204.01,4,0,87.45,0.5793,136.56,AAA,0.1876,0,2026-02-06
